Unique Key,Created Date,Closed Date,Agency,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Additional Details,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Council District,Police Precinct,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
57953241,06/20/2023 06:13:46 PM,11/15/2023 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,,10306,270 GREELEY AVENUE,GREELEY AVENUE,,,,,ADDRESS,STATEN ISLAND,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,11/15/2023 12:00:00 AM,02 STATEN ISLAND,50,Precinct 122,5036150055,STATEN ISLAND,954924,149175,UNKNOWN,Unspecified,STATEN ISLAND,,,,,,,,40.57607841348523,-74.10556661206147,POINT (-74.105566612061 40.576078413485)
57955617,06/20/2023 09:07:17 AM,06/20/2023 10:20:10 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,,Street/Sidewalk,11226,240 CLARKSON AVENUE,CLARKSON AVENUE,ROGERS AVENUE,NOSTRAND AVENUE,ROGERS AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,CLARKSON AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,06/20/2023 10:20:14 AM,17 BROOKLYN,40,Precinct 67,3050660023,BROOKLYN,997632,178028,PHONE,Unspecified,BROOKLYN,,,,,,,,40.655312312580406,-73.95177078492631,POINT (-73.951770784926 40.65531231258)
57970071,06/21/2023 06:52:00 AM,06/21/2023 08:37:15 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,,Street/Sidewalk,11230,1033 EAST   18 STREET,EAST   18 STREET,AVENUE J,AVENUE K,AVENUE J,AVENUE K,ADDRESS,BROOKLYN,EAST   18 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/21/2023 08:37:20 AM,14 BROOKLYN,44,Precinct 70,3067200041,BROOKLYN,995781,167033,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.62513599928895,-73.95846064638356,POINT (-73.958460646384 40.625135999289)
57957030,06/20/2023 08:41:19 AM,09/18/2023 11:18:01 AM,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Unsafe Driving,Street,11355,132-01 AVERY AVENUE,AVERY AVENUE,COLLEGE POINT BOULEVARD,SAULL STREET,COLLEGE POINT BOULEVARD,SAULL STREET,ADDRESS,FLUSHING,AVERY AVENUE,,Closed,,"Based on the information provided by the customer, the Taxi and Limousine Commission has determined that a hearing is not necessary or not possible.",09/18/2023 11:18:03 AM,07 QUEENS,20,Precinct 109,4051040001,QUEENS,1030754,213447,ONLINE,Unspecified,QUEENS,,,"132-01 AVERY AVENUE, QUEENS (FLUSHING), NY, 11355",,,,,40.75241695362324,-73.83215348460739,POINT (-73.832153484607 40.752416953623)
57967452,06/21/2023 05:50:46 AM,05/13/2025 04:51:48 PM,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street Tree,Street,11385,363 GRANDVIEW AVENUE,GRANDVIEW AVENUE,RENE COURT,AMORY COURT,RENE COURT,AMORY COURT,ADDRESS,RIDGEWOOD,GRANDVIEW AVENUE,,Closed,,"In an effort to more fully and efficiently service each city block, NYC Parks is shifting their street tree planting program to a neighborhood approach.  If the site that you requested meets the criteria for planting, NYC Parks will plant a tree through their new Neighborhood Tree Planting Program.   NYC Parks is no longer accepting new tree planting requests. Each neighborhood will be surveyed, inspected, and planted sequentially. NYC Parks foresters will be conducting tree removal, stump removal, and planting block by block and closing all unplantable tree beds. The most heat-vulnerable neighborhoods will be prioritized first.  To learn more about this program, visit nyc.gov/parks/street-tree-planting.  To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",05/13/2025 04:52:26 PM,05 QUEENS,30,Precinct 104,4033620048,QUEENS,1009017,198666,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.71193436105191,-73.91066299508738,POINT (-73.910662995087 40.711934361052)
57966021,06/21/2023 06:59:56 PM,06/21/2023 07:50:13 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,10304,17 SUSAN COURT,SUSAN COURT,TOMPKINS AVENUE,THELMA COURT,TOMPKINS AVENUE,THELMA COURT,ADDRESS,STATEN ISLAND,SUSAN COURT,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/21/2023 07:50:17 PM,01 STATEN ISLAND,49,Precinct 120,5005560150,STATEN ISLAND,962536,165722,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.621518473272076,-74.07821843074294,POINT (-74.078218430743 40.621518473272)
55883196,11/03/2022 10:10:57 AM,11/09/2022 03:21:21 PM,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,N/A,Street,11229,2072 COYLE STREET,COYLE STREET,AVENUE T,AVENUE U,AVENUE T,AVENUE U,ADDRESS,BROOKLYN,COYLE STREET,,Closed,,The Department of Sanitation collected the requested items.,11/05/2022 11:56:38 AM,15 BROOKLYN,46,Precinct 61,3073390137,BROOKLYN,1001664,158472,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.601628215891,-73.93728977106608,POINT (-73.937289771066 40.601628215891)
57967263,06/21/2023 06:04:30 PM,06/27/2023 04:50:14 PM,DPR,Department of Parks and Recreation,Illegal Tree Damage,Trunk Damaged,N/A,Street,11225,254 WINTHROP STREET,WINTHROP STREET,ROGERS AVENUE,NOSTRAND AVENUE,ROGERS AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,WINTHROP STREET,,Closed,,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,06/27/2023 04:50:17 PM,09 BROOKLYN,40,Precinct 71,3050500024,BROOKLYN,997647,178641,PHONE,Unspecified,BROOKLYN,,,,,,,,40.65699484037658,-73.95171550661671,POINT (-73.951715506617 40.656994840377)
57969306,06/21/2023 10:57:47 PM,09/07/2023 07:58:33 AM,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Non Passenger,Unauthorized Pick-Up Location,Street,10019,731 9 AVENUE,9 AVENUE,WEST   49 STREET,WEST   50 STREET,WEST   49 STREET,WEST   50 STREET,ADDRESS,NEW YORK,9 AVENUE,,Closed,,The Taxi and Limousine Commission reviewed your complaint. The driver or owner pled guilty to a violation and paid a fine. TLC has sent you a written confirmation of this outcome.,09/07/2023 07:58:37 AM,04 MANHATTAN,03,Precinct 18,1010590032,MANHATTAN,987250,217331,PHONE,Unspecified,MANHATTAN,,,"731 9 AVENUE, MANHATTAN (NEW YORK), NY, 10019",,,,,40.7631993206953,-73.98917037768479,POINT (-73.989170377685 40.763199320695)
57959829,06/20/2023 07:08:18 PM,06/20/2023 07:21:22 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,,Store/Commercial,11203,575 UTICA AVENUE,UTICA AVENUE,RUTLAND ROAD,WINTHROP STREET,RUTLAND ROAD,WINTHROP STREET,ADDRESS,BROOKLYN,UTICA AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/20/2023 07:21:25 PM,17 BROOKLYN,41,Precinct 67,3046040056,BROOKLYN,1003340,179538,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.65944646424986,-73.93119467774268,POINT (-73.931194677743 40.65944646425)
57959820,06/20/2023 10:08:58 AM,06/20/2023 10:49:57 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11412,ELMIRA AVENUE,ELMIRA AVENUE,ELMIRA AVENUE,LIBERTY AVENUE,ELMIRA AVENUE,LIBERTY AVENUE,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/20/2023 10:50:00 AM,12 QUEENS,27,Precinct 103,,QUEENS,1048352,195796,PHONE,Unspecified,QUEENS,,,,,,,,40.70385936980984,-73.76880556100227,POINT (-73.768805561002 40.70385936981)
57956634,06/20/2023 02:25:31 PM,03/13/2025 10:54:16 AM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,N/A,Street,11226,2289 BEDFORD AVENUE,BEDFORD AVENUE,SNYDER AVENUE,ALBEMARLE ROAD,SNYDER AVENUE,ALBEMARLE ROAD,ADDRESS,BROOKLYN,BEDFORD AVENUE,,Closed,,"Under NYC Parksâ Tree Risk Management Program, work is prioritized to address the conditions with the highest risk first.  NYC Parks determined that the issue will be addressed in the next pruning cycle through the routine block pruning program.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",03/13/2025 10:54:20 AM,17 BROOKLYN,40,Precinct 67,3051100001,BROOKLYN,996535,175374,PHONE,Unspecified,BROOKLYN,,,,,,,,40.64802925095482,-73.95572924626191,POINT (-73.955729246262 40.648029250955)
57961494,06/21/2023 10:54:18 AM,07/03/2023 02:03:54 AM,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,NOT SELF-CLOSING,RESIDENTIAL BUILDING,11218,3813 18 AVENUE,18 AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,07/03/2023 12:00:00 AM,14 BROOKLYN,40,Precinct 70,3054170029,BROOKLYN,992499,170258,PHONE,Unspecified,BROOKLYN,,,,,,,,40.63399160742514,-73.97027980294092,POINT (-73.970279802941 40.633991607425)
57961557,06/21/2023 10:51:59 AM,06/26/2023 12:18:46 PM,HPD,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,OUTLET SEALED OR DEFECTIVE,RESIDENTIAL BUILDING,10468,2290 DAVIDSON AVENUE,DAVIDSON AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,06/26/2023 12:00:00 AM,07 BRONX,14,Precinct 52,2031970023,BRONX,1010639,252289,PHONE,Unspecified,BRONX,,,,,,,,40.85911037097102,-73.9046016370002,POINT (-73.904601637 40.859110370971)
57965571,06/21/2023 12:12:00 PM,06/24/2023 10:18:00 AM,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,,Street,10466,711 EAST  230 STREET,EAST  230 STREET,WHITE PLAINS ROAD,BARNES AVENUE,,,ADDRESS,BRONX,,,Closed,,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,06/24/2023 12:00:00 PM,12 BRONX,11,Precinct 47,2048440031,BRONX,1023546,263977,PHONE,Unspecified,BRONX,,,,,,,,40.8911422712993,-73.85787330396577,POINT (-73.857873303966 40.891142271299)
57959640,06/20/2023 03:18:07 PM,06/20/2023 07:00:21 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,10301,144 BENZIGER AVENUE,BENZIGER AVENUE,WESTERVELT AVENUE,BISMARK AVENUE,WESTERVELT AVENUE,BISMARK AVENUE,ADDRESS,STATEN ISLAND,BENZIGER AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/20/2023 07:00:24 PM,01 STATEN ISLAND,49,Precinct 120,5000380023,STATEN ISLAND,961103,172355,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.63972102070389,-74.08340314694078,POINT (-74.083403146941 40.639721020704)
57954411,06/20/2023 07:05:22 PM,06/20/2023 07:21:10 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11230,964 EAST   15 STREET,EAST   15 STREET,AVENUE I,AVENUE J,AVENUE I,AVENUE J,ADDRESS,BROOKLYN,EAST   15 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,06/20/2023 07:21:15 PM,14 BROOKLYN,44,Precinct 70,3067070033,BROOKLYN,994914,167391,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62611972015556,-73.96158336712912,POINT (-73.961583367129 40.626119720156)
57965976,06/21/2023 12:50:57 PM,08/03/2023 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,,11226,80 LENOX ROAD,LENOX ROAD,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,08/03/2023 12:00:00 AM,14 BROOKLYN,40,Precinct 70,3050830044,BROOKLYN,996146,177443,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.65370873659166,-73.9571274139967,POINT (-73.957127413997 40.653708736592)
57956877,06/20/2023 08:46:22 AM,06/20/2023 09:37:17 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,,Street/Sidewalk,11203,79 EAST   54 STREET,EAST   54 STREET,WINTHROP STREET,CLARKSON AVENUE,WINTHROP STREET,CLARKSON AVENUE,ADDRESS,BROOKLYN,EAST   54 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/20/2023 09:37:21 AM,17 BROOKLYN,41,Precinct 67,3046240046,BROOKLYN,1004487,178772,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.657341416133725,-73.92706289225724,POINT (-73.927062892257 40.657341416134)
57956112,06/20/2023 11:04:07 PM,06/20/2023 11:29:55 PM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,,Street/Sidewalk,10026,40 WEST  115 STREET,WEST  115 STREET,5 AVENUE,LENOX AVENUE,5 AVENUE,LENOX AVENUE,ADDRESS,NEW YORK,WEST  115 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/20/2023 11:30:00 PM,10 MANHATTAN,09,Precinct 28,1015960001,MANHATTAN,998465,230987,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.800670491467685,-73.94865675115344,POINT (-73.948656751153 40.800670491468)
57957300,06/20/2023 02:47:00 PM,06/20/2023 05:46:42 PM,DHS,Department of Homeless Services,Homeless Person Assistance,,,Street/Sidewalk,10036,1500 BROADWAY,BROADWAY,WEST 43 STREET,WEST 44 STREET,WEST   43 STREET,WEST   44 STREET,ADDRESS,NEW YORK,BROADWAY,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,06/20/2023 05:46:42 PM,05 MANHATTAN,04,Precinct 14,1009960001,MANHATTAN,988136,215020,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7568558730713,-73.98597336511823,POINT (-73.985973365118 40.756855873071)
57960117,06/20/2023 01:23:51 PM,06/27/2023 08:27:33 PM,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,NOT SELF-CLOSING,RESIDENTIAL BUILDING,10456,1175 MORRIS AVENUE,MORRIS AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,06/27/2023 12:00:00 AM,04 BRONX,16,Precinct 44,2024490068,BRONX,1007903,242609,PHONE,Unspecified,BRONX,,,,,,,,40.83254938306124,-73.9145266364985,POINT (-73.914526636498 40.832549383061)
57961746,06/21/2023 10:43:03 PM,06/21/2023 11:30:37 PM,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,,Street/Sidewalk,11206,86 CENTRAL AVENUE,CENTRAL AVENUE,MELROSE STREET,JEFFERSON STREET,MELROSE STREET,JEFFERSON STREET,ADDRESS,BROOKLYN,CENTRAL AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/21/2023 11:30:42 PM,04 BROOKLYN,34,Precinct 83,3031630035,BROOKLYN,1003685,194596,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.700776493959715,-73.92990778129811,POINT (-73.929907781298 40.70077649396)
57957156,06/20/2023 04:45:13 PM,06/20/2023 06:27:28 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,11218,724 CONEY ISLAND AVENUE,CONEY ISLAND AVENUE,AVENUE C,CORTELYOU ROAD,AVENUE C,CORTELYOU ROAD,ADDRESS,BROOKLYN,CONEY ISLAND AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/20/2023 06:27:31 PM,12 BROOKLYN,39,Precinct 66,3053780031,BROOKLYN,992847,172480,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.640090192501034,-73.96902316811077,POINT (-73.969023168111 40.640090192501)
57968739,06/21/2023 08:27:39 AM,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Flying Too Low,Above Address,10011,333 WEST   16 STREET,WEST   16 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,NEW YORK,WEST   16 STREET,,In Progress,,,,04 MANHATTAN,03,Precinct 10,1007400017,MANHATTAN,983520,209441,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74154374788763,-74.00263435155993,POINT (-74.00263435156 40.741543747888)
57959694,06/21/2023 01:49:48 AM,06/21/2023 01:51:15 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/21/2023 01:51:20 AM,08 QUEENS,24,Precinct 107,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,,,,,,,,40.72195913199264,-73.80969682426189,POINT (-73.809696824262 40.721959131993)
57963708,06/21/2023 06:08:00 PM,06/21/2023 07:00:00 PM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",AD3,,10036,640 8 AVENUE,8 AVENUE,W 41 ST,W 42 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection will keep the location under observation for idling commercial vehicles.Â Summonses will be issued when warranted.,06/21/2023 07:00:00 PM,05 MANHATTAN,03,Precinct 14,1010137501,MANHATTAN,986967,214950,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.75666417742652,-73.99019293432467,POINT (-73.990192934325 40.756664177427)
57958812,06/20/2023 10:49:56 PM,06/20/2023 11:27:48 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10457,EAST TREMONT AVENUE,EAST TREMONT AVENUE,EAST TREMONT AVENUE,MONTEREY AVENUE,EAST TREMONT AVENUE,MONTEREY AVENUE,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/20/2023 11:27:54 PM,06 BRONX,15,Precinct 48,,BRONX,1013201,247704,ONLINE,Unspecified,BRONX,,,,,,,,40.846517887818436,-73.8953596088657,POINT (-73.895359608866 40.846517887818)
57958137,06/20/2023 11:50:02 PM,06/21/2023 12:19:47 AM,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,,Street/Sidewalk,11206,109 GRAHAM AVENUE,GRAHAM AVENUE,MC KIBBIN STREET,BOERUM STREET,MC KIBBIN STREET,BOERUM STREET,ADDRESS,BROOKLYN,GRAHAM AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/21/2023 12:19:52 AM,01 BROOKLYN,34,Precinct 90,3030790025,BROOKLYN,1000079,196304,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.70547173697579,-73.94290878131963,POINT (-73.94290878132 40.705471736976)
57965625,06/21/2023 08:31:39 PM,06/25/2023 08:29:19 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HOT WATER,RESIDENTIAL BUILDING,10027,1423 AMSTERDAM AVENUE,AMSTERDAM AVENUE,,,,,ADDRESS,NEW YORK,,,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,06/25/2023 12:00:00 AM,09 MANHATTAN,07,Precinct 26,1019700002,MANHATTAN,996854,236510,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.81583204114581,-73.95446516150811,POINT (-73.954465161508 40.815832041146)
57953466,06/20/2023 01:48:10 PM,06/22/2023 12:00:42 PM,HPD,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,OUTLET SEALED OR DEFECTIVE,RESIDENTIAL BUILDING,10030,2518 FREDERICK DOUGLASS BOULEVARD,FREDERICK DOUGLASS BOULEVARD,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,06/22/2023 12:00:00 AM,10 MANHATTAN,09,Precinct 32,1019400003,MANHATTAN,998965,236603,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.81608403592885,-73.94683848805919,POINT (-73.946838488059 40.816084035929)
